id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
9733984,Big & sunny apartment in great area,50225565,Eva,Friedrichshain-Kreuzberg,Tempelhofer Vorstadt,52.49537795473614,13.387490092903292,Entire home/apt,79,1,5,2016-01-30,3.33,1,345
4260362,"ROOM in beautiful Kreuzberg, Berlin",22111700,Anthony,Friedrichshain-Kreuzberg,Tempelhofer Vorstadt,52.49235938122915,13.396390286965598,Private room,35,1,2,2014-10-14,0.12,1,1
1147072,charming studio in lively kreuzberg,6269047,Johanna,Friedrichshain-Kreuzberg,Tempelhofer Vorstadt,52.4870428382633,13.405031830407372,Entire home/apt,90,3,89,2016-01-18,2.82,1,58
5604220,2 ROOMS // BERLIN Kreuzberg,7977444,Isabel,Friedrichshain-Kreuzberg,Tempelhofer Vorstadt,52.49395920872193,13.404198123708314,Entire home/apt,35,2,4,2016-01-29,0.38,1,40
2086420,2 Zimmer Wohnung in Kreuzberg,10568461,Silvia,Friedrichshain-Kreuzberg,Tempelhofer Vorstadt,52.48690127583684,13.375807428442158,Entire home/apt,62,1,26,2016-01-02,1.02,1,0
138955,Guest Apartment near Viktoriapark,677988,Pigi,Friedrichshain-Kreuzberg,Tempelhofer Vorstadt,52.490974763680875,13.376910146481142,Entire home/apt,75,2,175,2016-01-10,3.13,1,248
9774866,"Spacious room in Kreuzberg, Berlin",6362572,Benoît,Friedrichshain-Kreuzberg,Tempelhofer Vorstadt,52.49402237594771,13.380082162791012,Private room,50,2,2,2016-02-01,2,1,114
6429562,Luxury rooftop in Kreuzberg,1716156,Susanne,Friedrichshain-Kreuzberg,Tempelhofer Vorstadt,52.48873440078098,13.397624815938618,Entire home/apt,290,2,4,2015-09-21,0.50,1,256
7019061,Urban with wood,1472760,Martin,Friedrichshain-Kreuzberg,Tempelhofer Vorstadt,52.491512088019576,13.41579283466526,Entire home/apt,95,3,1,2015-07-14,0.15,12,339
7703642,"Traumhafte 2,5 Zi.-Whg. mit Balkon",15160468,Kristina,Friedrichshain-Kreuzberg,Tempelhofer Vorstadt,52.4921160385514,13.419925703968282,Entire home/apt,54,5,1,2015-09-09,0.20,1,0
5963944,Cosy Kreuzberg,30959546,Bostjan,Friedrichshain-Kreuzberg,Tempelhofer Vorstadt,52.49478173943867,13.418947521407889,Entire home/apt,55,4,20,2016-01-24,2.13,1,324
1048705,Stylish & quiet room in  Kreuzberg,5774149,Myriam & Jérôme,Friedrichshain-Kreuzberg,Tempelhofer Vorstadt,52.49092898324186,13.393354146433538,Private room,45,3,37,2015-09-16,1.10,1,364
4026297,"Cozy 1-room-apartment, great area",969184,David,Friedrichshain-Kreuzberg,Tempelhofer Vorstadt,52.49332842820784,13.42056804292791,Entire home/apt,60,2,13,2016-01-05,0.76,1,0
6347492,Sunny 2 BR apartment in Kreuzberg,15502577,Katharina,Friedrichshain-Kreuzberg,Tempelhofer Vorstadt,52.49119669360039,13.383177533416616,Entire home/apt,49,4,2,2016-01-05,0.37,1,70
8433730,"ruhige, helle Wohnung Bergmannkiez",44408086,Konstanze,Friedrichshain-Kreuzberg,Tempelhofer Vorstadt,52.493577817395874,13.394799926303056,Private room,100,1,0,,,1,0
2041351,Large bedroom in Kreuzberg central,72235,Mikael,Friedrichshain-Kreuzberg,Tempelhofer Vorstadt,52.48815041982232,13.418550360940177,Private room,29,1,21,2015-10-21,1.11,1,28
7236552,Wonderful stay in Kreuzberg,22827182,Tamar,Friedrichshain-Kreuzberg,Tempelhofer Vorstadt,52.49218679322221,13.414028833147336,Entire home/apt,40,5,4,2016-01-05,0.61,1,60
6555312,Cozy Apartment + popular area!,34284030,Deniz,Friedrichshain-Kreuzberg,Tempelhofer Vorstadt,52.4912100928757,13.4071841804569,Entire home/apt,40,2,28,2016-01-05,3.49,1,349
1017368,Elegant Apartment in Kreuzberg,3939068,Michael,Friedrichshain-Kreuzberg,Tempelhofer Vorstadt,52.49436965698342,13.397064567330453,Entire home/apt,85,3,131,2016-01-18,4.00,3,44
9011482,Heart of Berlin's Cool Neighborhood,43322389,Moji,Friedrichshain-Kreuzberg,Tempelhofer Vorstadt,52.48782691491046,13.424498356685175,Entire home/apt,59,3,11,2016-01-24,3.44,1,50
11203,Fabulous Apartment ,36590,Hartmut,Friedrichshain-Kreuzberg,Tempelhofer Vorstadt,52.49618646204854,13.381169843227926,Entire home/apt,114,4,1,2015-11-22,0.40,1,74
